date,day,week,month,product,division,service,usage_value,usage_unit
2025-03-08,Saturday,Week 10,Month 3,Analytics Platform,Data Engineering,EC2,7.39,hours
2025-03-08,Saturday,Week 10,Month 3,Analytics Platform,Data Engineering,Bedrock,26192.0,tokens
2025-03-08,Saturday,Week 10,Month 3,Analytics Platform,Data Engineering,Redshift,7.71,hours
2025-03-08,Saturday,Week 10,Month 3,Analytics Platform,AI Engineering,S3,35.86,GB
2025-03-08,Saturday,Week 10,Month 3,Analytics Platform,AI Engineering,Lambda,42371.0,requests
2025-03-08,Saturday,Week 10,Month 3,Analytics Platform,AI Engineering,Redshift,4.23,hours
2025-03-08,Saturday,Week 10,Month 3,Analytics Platform,Platform / Cloud Operations,EC2,4.12,hours
2025-03-08,Saturday,Week 10,Month 3,Analytics Platform,Platform / Cloud Operations,S3,14.34,GB
2025-03-08,Saturday,Week 10,Month 3,Analytics Platform,Platform / Cloud Operations,Glue,3.77,DPU_hours
2025-03-08,Saturday,Week 10,Month 3,Analytics Platform,Business Analytics,Glue,2.0,DPU_hours
2025-03-08,Saturday,Week 10,Month 3,Analytics Platform,Business Analytics,Lambda,40815.0,requests
2025-03-08,Saturday,Week 10,Month 3,Analytics Platform,Business Analytics,Redshift,7.94,hours
2025-03-08,Saturday,Week 10,Month 3,AI Assistant,Product Engineering,CloudWatch,5.98,GB
2025-03-08,Saturday,Week 10,Month 3,AI Assistant,Product Engineering,Bedrock,23500.0,tokens
2025-03-08,Saturday,Week 10,Month 3,AI Assistant,Product Engineering,Lambda,47670.0,requests
2025-03-08,Saturday,Week 10,Month 3,AI Assistant,Data Engineering,Athena,0.0067,TB
2025-03-08,Saturday,Week 10,Month 3,AI Assistant,Data Engineering,Redshift,6.54,hours
2025-03-08,Saturday,Week 10,Month 3,AI Assistant,Data Engineering,Glue,1.95,DPU_hours
2025-03-08,Saturday,Week 10,Month 3,AI Assistant,AI Engineering,EC2,2.22,hours
2025-03-08,Saturday,Week 10,Month 3,AI Assistant,AI Engineering,Athena,0.0039,TB
2025-03-08,Saturday,Week 10,Month 3,AI Assistant,AI Engineering,Glue,1.74,DPU_hours
2025-03-08,Saturday,Week 10,Month 3,AI Assistant,Platform / Cloud Operations,Lambda,47838.0,requests
2025-03-08,Saturday,Week 10,Month 3,AI Assistant,Platform / Cloud Operations,Redshift,4.68,hours
2025-03-08,Saturday,Week 10,Month 3,AI Assistant,Platform / Cloud Operations,Bedrock,88053.0,tokens
2025-03-08,Saturday,Week 10,Month 3,AI Assistant,Business Analytics,Bedrock,23196.0,tokens
2025-03-08,Saturday,Week 10,Month 3,AI Assistant,Business Analytics,Glue,4.85,DPU_hours
2025-03-08,Saturday,Week 10,Month 3,AI Assistant,Business Analytics,S3,12.0,GB
2025-03-08,Saturday,Week 10,Month 3,Internal Data Platform,Product Engineering,Glue,4.77,DPU_hours
2025-03-08,Saturday,Week 10,Month 3,Internal Data Platform,Product Engineering,CloudWatch,37.85,GB
2025-03-08,Saturday,Week 10,Month 3,Internal Data Platform,Product Engineering,Athena,0.0196,TB
2025-03-08,Saturday,Week 10,Month 3,Internal Data Platform,Data Engineering,Redshift,5.05,hours
2025-03-08,Saturday,Week 10,Month 3,Internal Data Platform,Data Engineering,CloudWatch,40.63,GB
2025-03-08,Saturday,Week 10,Month 3,Internal Data Platform,Data Engineering,Lambda,24306.0,requests
2025-03-08,Saturday,Week 10,Month 3,Internal Data Platform,AI Engineering,CloudWatch,11.16,GB
2025-03-08,Saturday,Week 10,Month 3,Internal Data Platform,AI Engineering,Athena,0.0195,TB
2025-03-08,Saturday,Week 10,Month 3,Internal Data Platform,AI Engineering,EC2,7.49,hours
2025-03-08,Saturday,Week 10,Month 3,Internal Data Platform,Platform / Cloud Operations,Lambda,8054.0,requests
2025-03-08,Saturday,Week 10,Month 3,Internal Data Platform,Platform / Cloud Operations,EC2,4.53,hours
2025-03-08,Saturday,Week 10,Month 3,Internal Data Platform,Platform / Cloud Operations,Athena,0.0016,TB
2025-03-08,Saturday,Week 10,Month 3,Internal Data Platform,Business Analytics,S3,20.94,GB
2025-03-08,Saturday,Week 10,Month 3,Internal Data Platform,Business Analytics,Bedrock,81733.0,tokens
2025-03-08,Saturday,Week 10,Month 3,Internal Data Platform,Business Analytics,Athena,0.0141,TB
2025-03-08,Saturday,Week 10,Month 3,Innovation Lab Projects,Product Engineering,Lambda,22184.0,requests
2025-03-08,Saturday,Week 10,Month 3,Innovation Lab Projects,Product Engineering,EC2,5.3,hours
2025-03-08,Saturday,Week 10,Month 3,Innovation Lab Projects,Product Engineering,Glue,1.51,DPU_hours
2025-03-08,Saturday,Week 10,Month 3,Innovation Lab Projects,Data Engineering,S3,16.28,GB
2025-03-08,Saturday,Week 10,Month 3,Innovation Lab Projects,Data Engineering,Glue,2.93,DPU_hours
2025-03-08,Saturday,Week 10,Month 3,Innovation Lab Projects,Data Engineering,CloudWatch,49.14,GB
2025-03-08,Saturday,Week 10,Month 3,Innovation Lab Projects,AI Engineering,Glue,3.66,DPU_hours
2025-03-08,Saturday,Week 10,Month 3,Innovation Lab Projects,AI Engineering,Bedrock,78330.0,tokens
2025-03-08,Saturday,Week 10,Month 3,Innovation Lab Projects,AI Engineering,CloudWatch,21.97,GB
2025-03-08,Saturday,Week 10,Month 3,Innovation Lab Projects,Platform / Cloud Operations,Bedrock,39314.0,tokens
2025-03-08,Saturday,Week 10,Month 3,Innovation Lab Projects,Platform / Cloud Operations,S3,47.14,GB
2025-03-08,Saturday,Week 10,Month 3,Innovation Lab Projects,Platform / Cloud Operations,Athena,0.0124,TB
2025-03-08,Saturday,Week 10,Month 3,Innovation Lab Projects,Business Analytics,S3,34.51,GB
2025-03-08,Saturday,Week 10,Month 3,Innovation Lab Projects,Business Analytics,Athena,0.0019,TB
2025-03-08,Saturday,Week 10,Month 3,Innovation Lab Projects,Business Analytics,CloudWatch,28.78,GB
2025-03-09,Sunday,Week 10,Month 3,Customer App,Product Engineering,EC2,1.39,hours
2025-03-09,Sunday,Week 10,Month 3,Customer App,Product Engineering,Athena,0.0098,TB
2025-03-09,Sunday,Week 10,Month 3,Customer App,Product Engineering,Glue,3.39,DPU_hours
2025-03-09,Sunday,Week 10,Month 3,Customer App,Data Engineering,S3,32.74,GB
2025-03-09,Sunday,Week 10,Month 3,Customer App,Data Engineering,CloudWatch,37.55,GB
2025-03-09,Sunday,Week 10,Month 3,Customer App,Data Engineering,Lambda,31625.0,requests
2025-03-09,Sunday,Week 10,Month 3,Customer App,AI Engineering,EC2,5.25,hours
2025-03-09,Sunday,Week 10,Month 3,Customer App,AI Engineering,S3,20.69,GB
2025-03-09,Sunday,Week 10,Month 3,Customer App,AI Engineering,Redshift,6.85,hours
2025-03-09,Sunday,Week 10,Month 3,Customer App,Platform / Cloud Operations,Bedrock,38812.0,tokens
2025-03-09,Sunday,Week 10,Month 3,Customer App,Platform / Cloud Operations,Redshift,7.29,hours
2025-03-09,Sunday,Week 10,Month 3,Customer App,Platform / Cloud Operations,Glue,1.42,DPU_hours
2025-03-09,Sunday,Week 10,Month 3,Customer App,Business Analytics,Glue,1.8,DPU_hours
2025-03-09,Sunday,Week 10,Month 3,Customer App,Business Analytics,EC2,3.66,hours
2025-03-09,Sunday,Week 10,Month 3,Customer App,Business Analytics,Redshift,4.28,hours
2025-03-09,Sunday,Week 10,Month 3,Analytics Platform,Product Engineering,Lambda,49384.0,requests
2025-03-09,Sunday,Week 10,Month 3,Analytics Platform,Product Engineering,Glue,1.34,DPU_hours
2025-03-09,Sunday,Week 10,Month 3,Analytics Platform,Product Engineering,S3,7.05,GB
2025-03-09,Sunday,Week 10,Month 3,Analytics Platform,Data Engineering,Bedrock,61835.0,tokens
2025-03-09,Sunday,Week 10,Month 3,Analytics Platform,Data Engineering,CloudWatch,41.35,GB
2025-03-09,Sunday,Week 10,Month 3,Analytics Platform,Data Engineering,Athena,0.0075,TB
2025-03-09,Sunday,Week 10,Month 3,Analytics Platform,AI Engineering,Athena,0.0025,TB
2025-03-09,Sunday,Week 10,Month 3,Analytics Platform,AI Engineering,Redshift,7.2,hours
2025-03-09,Sunday,Week 10,Month 3,Analytics Platform,AI Engineering,CloudWatch,18.18,GB
2025-03-09,Sunday,Week 10,Month 3,Analytics Platform,Platform / Cloud Operations,S3,35.27,GB
2025-03-09,Sunday,Week 10,Month 3,Analytics Platform,Platform / Cloud Operations,EC2,5.14,hours
2025-03-09,Sunday,Week 10,Month 3,Analytics Platform,Platform / Cloud Operations,Lambda,16115.0,requests
2025-03-09,Sunday,Week 10,Month 3,Analytics Platform,Business Analytics,Lambda,13913.0,requests
2025-03-09,Sunday,Week 10,Month 3,Analytics Platform,Business Analytics,S3,46.09,GB
2025-03-09,Sunday,Week 10,Month 3,Analytics Platform,Business Analytics,Redshift,1.28,hours
2025-03-09,Sunday,Week 10,Month 3,AI Assistant,Product Engineering,Athena,0.0025,TB
2025-03-09,Sunday,Week 10,Month 3,AI Assistant,Product Engineering,Lambda,40777.0,requests
2025-03-09,Sunday,Week 10,Month 3,AI Assistant,Product Engineering,S3,40.45,GB
2025-03-09,Sunday,Week 10,Month 3,AI Assistant,Data Engineering,Glue,0.59,DPU_hours
2025-03-09,Sunday,Week 10,Month 3,AI Assistant,Data Engineering,S3,11.98,GB
2025-03-09,Sunday,Week 10,Month 3,AI Assistant,Data Engineering,Lambda,37732.0,requests
2025-03-09,Sunday,Week 10,Month 3,AI Assistant,AI Engineering,Lambda,34035.0,requests
2025-03-09,Sunday,Week 10,Month 3,AI Assistant,AI Engineering,EC2,1.56,hours
2025-03-09,Sunday,Week 10,Month 3,AI Assistant,AI Engineering,Redshift,1.6,hours
2025-03-09,Sunday,Week 10,Month 3,AI Assistant,Platform / Cloud Operations,Glue,2.8,DPU_hours
2025-03-09,Sunday,Week 10,Month 3,AI Assistant,Platform / Cloud Operations,CloudWatch,45.48,GB
2025-03-09,Sunday,Week 10,Month 3,AI Assistant,Platform / Cloud Operations,Athena,0.0148,TB
2025-03-09,Sunday,Week 10,Month 3,AI Assistant,Business Analytics,Redshift,6.73,hours
2025-03-09,Sunday,Week 10,Month 3,AI Assistant,Business Analytics,Lambda,39052.0,requests
2025-03-09,Sunday,Week 10,Month 3,AI Assistant,Business Analytics,EC2,3.45,hours
2025-03-09,Sunday,Week 10,Month 3,Internal Data Platform,Product Engineering,Lambda,33389.0,requests
2025-03-09,Sunday,Week 10,Month 3,Internal Data Platform,Product Engineering,Glue,0.61,DPU_hours
2025-03-09,Sunday,Week 10,Month 3,Internal Data Platform,Product Engineering,S3,34.13,GB
2025-03-09,Sunday,Week 10,Month 3,Internal Data Platform,Data Engineering,Bedrock,33803.0,tokens
2025-03-09,Sunday,Week 10,Month 3,Internal Data Platform,Data Engineering,Glue,0.82,DPU_hours
2025-03-09,Sunday,Week 10,Month 3,Internal Data Platform,Data Engineering,EC2,5.05,hours
2025-03-09,Sunday,Week 10,Month 3,Internal Data Platform,AI Engineering,Lambda,34818.0,requests
2025-03-09,Sunday,Week 10,Month 3,Internal Data Platform,AI Engineering,CloudWatch,8.71,GB
2025-03-09,Sunday,Week 10,Month 3,Internal Data Platform,AI Engineering,Redshift,6.6,hours
2025-03-09,Sunday,Week 10,Month 3,Internal Data Platform,Platform / Cloud Operations,CloudWatch,12.64,GB
2025-03-09,Sunday,Week 10,Month 3,Internal Data Platform,Platform / Cloud Operations,Athena,0.01,TB
2025-03-09,Sunday,Week 10,Month 3,Internal Data Platform,Platform / Cloud Operations,EC2,5.16,hours
2025-03-09,Sunday,Week 10,Month 3,Internal Data Platform,Business Analytics,S3,11.08,GB
2025-03-09,Sunday,Week 10,Month 3,Internal Data Platform,Business Analytics,EC2,1.68,hours
2025-03-09,Sunday,Week 10,Month 3,Internal Data Platform,Business Analytics,Athena,0.0024,TB
2025-03-09,Sunday,Week 10,Month 3,Innovation Lab Projects,Product Engineering,Athena,0.0146,TB
2025-03-09,Sunday,Week 10,Month 3,Innovation Lab Projects,Product Engineering,EC2,4.55,hours
2025-03-09,Sunday,Week 10,Month 3,Innovation Lab Projects,Product Engineering,S3,15.45,GB
2025-03-09,Sunday,Week 10,Month 3,Innovation Lab Projects,Data Engineering,CloudWatch,41.91,GB
2025-03-09,Sunday,Week 10,Month 3,Innovation Lab Projects,Data Engineering,Redshift,1.49,hours
2025-03-09,Sunday,Week 10,Month 3,Innovation Lab Projects,Data Engineering,Bedrock,67035.0,tokens
2025-03-09,Sunday,Week 10,Month 3,Innovation Lab Projects,AI Engineering,Bedrock,9856.0,tokens
2025-03-09,Sunday,Week 10,Month 3,Innovation Lab Projects,AI Engineering,Lambda,1048.0,requests
2025-03-09,Sunday,Week 10,Month 3,Innovation Lab Projects,AI Engineering,EC2,7.75,hours
2025-03-09,Sunday,Week 10,Month 3,Innovation Lab Projects,Platform / Cloud Operations,Bedrock,36883.0,tokens
2025-03-09,Sunday,Week 10,Month 3,Innovation Lab Projects,Platform / Cloud Operations,Athena,0.0159,TB
2025-03-09,Sunday,Week 10,Month 3,Innovation Lab Projects,Platform / Cloud Operations,CloudWatch,39.53,GB
2025-03-09,Sunday,Week 10,Month 3,Innovation Lab Projects,Business Analytics,Athena,0.0132,TB
2025-03-09,Sunday,Week 10,Month 3,Innovation Lab Projects,Business Analytics,Bedrock,63666.0,tokens
2025-03-09,Sunday,Week 10,Month 3,Innovation Lab Projects,Business Analytics,EC2,7.78,hours
2025-03-10,Monday,Week 10,Month 3,Customer App,Product Engineering,Athena,0.0123,TB
2025-03-10,Monday,Week 10,Month 3,Customer App,Product Engineering,Bedrock,72678.0,tokens
2025-03-10,Monday,Week 10,Month 3,Customer App,Product Engineering,Glue,1.53,DPU_hours
2025-03-10,Monday,Week 10,Month 3,Customer App,Data Engineering,S3,43.74,GB
2025-03-10,Monday,Week 10,Month 3,Customer App,Data Engineering,Glue,2.38,DPU_hours
2025-03-10,Monday,Week 10,Month 3,Customer App,Data Engineering,Redshift,6.08,hours
2025-03-10,Monday,Week 10,Month 3,Customer App,AI Engineering,Glue,2.46,DPU_hours
2025-03-10,Monday,Week 10,Month 3,Customer App,AI Engineering,EC2,6.83,hours
2025-03-10,Monday,Week 10,Month 3,Customer App,AI Engineering,Redshift,6.31,hours
2025-03-10,Monday,Week 10,Month 3,Customer App,Platform / Cloud Operations,Athena,0.003,TB
2025-03-10,Monday,Week 10,Month 3,Customer App,Platform / Cloud Operations,Bedrock,29063.0,tokens
2025-03-10,Monday,Week 10,Month 3,Customer App,Platform / Cloud Operations,CloudWatch,39.98,GB
2025-03-10,Monday,Week 10,Month 3,Customer App,Business Analytics,Lambda,7382.0,requests
2025-03-10,Monday,Week 10,Month 3,Customer App,Business Analytics,EC2,3.82,hours
2025-03-10,Monday,Week 10,Month 3,Customer App,Business Analytics,S3,34.5,GB
2025-03-10,Monday,Week 10,Month 3,Analytics Platform,Product Engineering,EC2,7.88,hours
2025-03-10,Monday,Week 10,Month 3,Analytics Platform,Product Engineering,Redshift,1.58,hours
2025-03-10,Monday,Week 10,Month 3,Analytics Platform,Product Engineering,Athena,0.009,TB
2025-03-10,Monday,Week 10,Month 3,Analytics Platform,Data Engineering,EC2,3.08,hours
2025-03-10,Monday,Week 10,Month 3,Analytics Platform,Data Engineering,S3,20.74,GB
2025-03-10,Monday,Week 10,Month 3,Analytics Platform,Data Engineering,Lambda,47350.0,requests
2025-03-10,Monday,Week 10,Month 3,Analytics Platform,AI Engineering,Glue,1.59,DPU_hours
2025-03-10,Monday,Week 10,Month 3,Analytics Platform,AI Engineering,Lambda,6570.0,requests
2025-03-10,Monday,Week 10,Month 3,Analytics Platform,AI Engineering,CloudWatch,15.54,GB
2025-03-10,Monday,Week 10,Month 3,Analytics Platform,Platform / Cloud Operations,EC2,7.85,hours
2025-03-10,Monday,Week 10,Month 3,Analytics Platform,Platform / Cloud Operations,Redshift,4.89,hours
2025-03-10,Monday,Week 10,Month 3,Analytics Platform,Platform / Cloud Operations,Bedrock,92212.0,tokens
2025-03-10,Monday,Week 10,Month 3,Analytics Platform,Business Analytics,Glue,2.52,DPU_hours
2025-03-10,Monday,Week 10,Month 3,Analytics Platform,Business Analytics,Redshift,7.71,hours
2025-03-10,Monday,Week 10,Month 3,Analytics Platform,Business Analytics,Lambda,33862.0,requests
2025-03-10,Monday,Week 10,Month 3,AI Assistant,Product Engineering,Redshift,2.42,hours
2025-03-10,Monday,Week 10,Month 3,AI Assistant,Product Engineering,Glue,3.97,DPU_hours
2025-03-10,Monday,Week 10,Month 3,AI Assistant,Product Engineering,Lambda,37379.0,requests
2025-03-10,Monday,Week 10,Month 3,AI Assistant,Data Engineering,EC2,5.25,hours
2025-03-10,Monday,Week 10,Month 3,AI Assistant,Data Engineering,S3,49.61,GB
2025-03-10,Monday,Week 10,Month 3,AI Assistant,Data Engineering,Redshift,3.76,hours
2025-03-10,Monday,Week 10,Month 3,AI Assistant,AI Engineering,Bedrock,10867.0,tokens
2025-03-10,Monday,Week 10,Month 3,AI Assistant,AI Engineering,CloudWatch,23.73,GB
2025-03-10,Monday,Week 10,Month 3,AI Assistant,AI Engineering,Redshift,6.73,hours
2025-03-10,Monday,Week 10,Month 3,AI Assistant,Platform / Cloud Operations,Lambda,10707.0,requests
2025-03-10,Monday,Week 10,Month 3,AI Assistant,Platform / Cloud Operations,EC2,1.99,hours
2025-03-10,Monday,Week 10,Month 3,AI Assistant,Platform / Cloud Operations,S3,25.77,GB
2025-03-10,Monday,Week 10,Month 3,AI Assistant,Business Analytics,EC2,3.86,hours
2025-03-10,Monday,Week 10,Month 3,AI Assistant,Business Analytics,Lambda,26479.0,requests
2025-03-10,Monday,Week 10,Month 3,AI Assistant,Business Analytics,Bedrock,83730.0,tokens
2025-03-10,Monday,Week 10,Month 3,Internal Data Platform,Product Engineering,Redshift,7.97,hours
2025-03-10,Monday,Week 10,Month 3,Internal Data Platform,Product Engineering,CloudWatch,41.4,GB
2025-03-10,Monday,Week 10,Month 3,Internal Data Platform,Product Engineering,Bedrock,82910.0,tokens
2025-03-10,Monday,Week 10,Month 3,Internal Data Platform,Data Engineering,EC2,4.29,hours
2025-03-10,Monday,Week 10,Month 3,Internal Data Platform,Data Engineering,Redshift,2.67,hours
2025-03-10,Monday,Week 10,Month 3,Internal Data Platform,Data Engineering,Bedrock,93479.0,tokens
2025-03-10,Monday,Week 10,Month 3,Internal Data Platform,AI Engineering,CloudWatch,17.85,GB
2025-03-10,Monday,Week 10,Month 3,Internal Data Platform,AI Engineering,S3,9.69,GB
2025-03-10,Monday,Week 10,Month 3,Internal Data Platform,AI Engineering,Glue,1.41,DPU_hours
2025-03-10,Monday,Week 10,Month 3,Internal Data Platform,Platform / Cloud Operations,EC2,4.34,hours
2025-03-10,Monday,Week 10,Month 3,Internal Data Platform,Platform / Cloud Operations,Lambda,18427.0,requests
2025-03-10,Monday,Week 10,Month 3,Internal Data Platform,Platform / Cloud Operations,CloudWatch,8.88,GB
2025-03-10,Monday,Week 10,Month 3,Internal Data Platform,Business Analytics,EC2,1.71,hours
2025-03-10,Monday,Week 10,Month 3,Internal Data Platform,Business Analytics,Bedrock,66881.0,tokens
2025-03-10,Monday,Week 10,Month 3,Internal Data Platform,Business Analytics,Redshift,2.9,hours
2025-03-10,Monday,Week 10,Month 3,Innovation Lab Projects,Product Engineering,Glue,4.66,DPU_hours
2025-03-10,Monday,Week 10,Month 3,Innovation Lab Projects,Product Engineering,S3,24.56,GB
2025-03-10,Monday,Week 10,Month 3,Innovation Lab Projects,Product Engineering,Bedrock,11640.0,tokens
2025-03-10,Monday,Week 10,Month 3,Innovation Lab Projects,Data Engineering,Glue,4.38,DPU_hours
2025-03-10,Monday,Week 10,Month 3,Innovation Lab Projects,Data Engineering,CloudWatch,23.98,GB
2025-03-10,Monday,Week 10,Month 3,Innovation Lab Projects,Data Engineering,Bedrock,17100.0,tokens
2025-03-10,Monday,Week 10,Month 3,Innovation Lab Projects,AI Engineering,EC2,7.98,hours
2025-03-10,Monday,Week 10,Month 3,Innovation Lab Projects,AI Engineering,Lambda,30610.0,requests
2025-03-10,Monday,Week 10,Month 3,Innovation Lab Projects,AI Engineering,Glue,2.31,DPU_hours
2025-03-10,Monday,Week 10,Month 3,Innovation Lab Projects,Platform / Cloud Operations,S3,12.76,GB
2025-03-10,Monday,Week 10,Month 3,Innovation Lab Projects,Platform / Cloud Operations,CloudWatch,12.38,GB
2025-03-10,Monday,Week 10,Month 3,Innovation Lab Projects,Platform / Cloud Operations,EC2,4.87,hours
2025-03-10,Monday,Week 10,Month 3,Innovation Lab Projects,Business Analytics,CloudWatch,13.41,GB
2025-03-10,Monday,Week 10,Month 3,Innovation Lab Projects,Business Analytics,Athena,0.0031,TB
2025-03-10,Monday,Week 10,Month 3,Innovation Lab Projects,Business Analytics,EC2,1.98,hours
2025-03-11,Tuesday,Week 10,Month 3,Customer App,Product Engineering,Athena,0.01,TB
2025-03-11,Tuesday,Week 10,Month 3,Customer App,Product Engineering,EC2,2.94,hours
2025-03-11,Tuesday,Week 10,Month 3,Customer App,Product Engineering,S3,19.72,GB
2025-03-11,Tuesday,Week 10,Month 3,Customer App,Data Engineering,S3,12.05,GB
2025-03-11,Tuesday,Week 10,Month 3,Customer App,Data Engineering,EC2,6.26,hours
2025-03-11,Tuesday,Week 10,Month 3,Customer App,Data Engineering,Glue,2.27,DPU_hours
2025-03-11,Tuesday,Week 10,Month 3,Customer App,AI Engineering,Lambda,27731.0,requests
2025-03-11,Tuesday,Week 10,Month 3,Customer App,AI Engineering,EC2,4.13,hours
2025-03-11,Tuesday,Week 10,Month 3,Customer App,AI Engineering,S3,18.27,GB
2025-03-11,Tuesday,Week 10,Month 3,Customer App,Platform / Cloud Operations,EC2,6.17,hours
2025-03-11,Tuesday,Week 10,Month 3,Customer App,Platform / Cloud Operations,Redshift,6.65,hours
2025-03-11,Tuesday,Week 10,Month 3,Customer App,Platform / Cloud Operations,Athena,0.0157,TB
2025-03-11,Tuesday,Week 10,Month 3,Customer App,Business Analytics,Lambda,47346.0,requests
2025-03-11,Tuesday,Week 10,Month 3,Customer App,Business Analytics,Bedrock,33166.0,tokens
2025-03-11,Tuesday,Week 10,Month 3,Customer App,Business Analytics,S3,31.24,GB
2025-03-11,Tuesday,Week 10,Month 3,Analytics Platform,Product Engineering,Glue,4.93,DPU_hours
2025-03-11,Tuesday,Week 10,Month 3,Analytics Platform,Product Engineering,EC2,5.3,hours
2025-03-11,Tuesday,Week 10,Month 3,Analytics Platform,Product Engineering,Redshift,5.03,hours
2025-03-11,Tuesday,Week 10,Month 3,Analytics Platform,Data Engineering,Bedrock,7192.0,tokens
2025-03-11,Tuesday,Week 10,Month 3,Analytics Platform,Data Engineering,EC2,6.73,hours
2025-03-11,Tuesday,Week 10,Month 3,Analytics Platform,Data Engineering,Lambda,44130.0,requests
2025-03-11,Tuesday,Week 10,Month 3,Analytics Platform,AI Engineering,S3,39.38,GB
2025-03-11,Tuesday,Week 10,Month 3,Analytics Platform,AI Engineering,Athena,0.0148,TB
2025-03-11,Tuesday,Week 10,Month 3,Analytics Platform,AI Engineering,Bedrock,59563.0,tokens
2025-03-11,Tuesday,Week 10,Month 3,Analytics Platform,Platform / Cloud Operations,CloudWatch,37.83,GB
2025-03-11,Tuesday,Week 10,Month 3,Analytics Platform,Platform / Cloud Operations,Glue,3.81,DPU_hours
2025-03-11,Tuesday,Week 10,Month 3,Analytics Platform,Platform / Cloud Operations,Redshift,2.56,hours
2025-03-11,Tuesday,Week 10,Month 3,Analytics Platform,Business Analytics,Redshift,7.36,hours
2025-03-11,Tuesday,Week 10,Month 3,Analytics Platform,Business Analytics,EC2,3.75,hours
2025-03-11,Tuesday,Week 10,Month 3,Analytics Platform,Business Analytics,Glue,1.82,DPU_hours
2025-03-11,Tuesday,Week 10,Month 3,AI Assistant,Product Engineering,Lambda,4828.0,requests
2025-03-11,Tuesday,Week 10,Month 3,AI Assistant,Product Engineering,CloudWatch,42.29,GB
2025-03-11,Tuesday,Week 10,Month 3,AI Assistant,Product Engineering,Athena,0.0195,TB
2025-03-11,Tuesday,Week 10,Month 3,AI Assistant,Data Engineering,S3,11.8,GB
2025-03-11,Tuesday,Week 10,Month 3,AI Assistant,Data Engineering,Glue,3.32,DPU_hours
2025-03-11,Tuesday,Week 10,Month 3,AI Assistant,Data Engineering,Redshift,2.01,hours
2025-03-11,Tuesday,Week 10,Month 3,AI Assistant,AI Engineering,EC2,3.08,hours
2025-03-11,Tuesday,Week 10,Month 3,AI Assistant,AI Engineering,Glue,3.19,DPU_hours
2025-03-11,Tuesday,Week 10,Month 3,AI Assistant,AI Engineering,Lambda,20974.0,requests
2025-03-11,Tuesday,Week 10,Month 3,AI Assistant,Platform / Cloud Operations,S3,40.84,GB
2025-03-11,Tuesday,Week 10,Month 3,AI Assistant,Platform / Cloud Operations,Athena,0.0085,TB
2025-03-11,Tuesday,Week 10,Month 3,AI Assistant,Platform / Cloud Operations,Glue,1.33,DPU_hours
2025-03-11,Tuesday,Week 10,Month 3,AI Assistant,Business Analytics,Lambda,23949.0,requests
2025-03-11,Tuesday,Week 10,Month 3,AI Assistant,Business Analytics,EC2,7.78,hours
2025-03-11,Tuesday,Week 10,Month 3,AI Assistant,Business Analytics,Athena,0.0058,TB
2025-03-11,Tuesday,Week 10,Month 3,Internal Data Platform,Product Engineering,Lambda,41682.0,requests
2025-03-11,Tuesday,Week 10,Month 3,Internal Data Platform,Product Engineering,Glue,0.85,DPU_hours
2025-03-11,Tuesday,Week 10,Month 3,Internal Data Platform,Product Engineering,Bedrock,65211.0,tokens
2025-03-11,Tuesday,Week 10,Month 3,Internal Data Platform,Data Engineering,Redshift,7.79,hours
2025-03-11,Tuesday,Week 10,Month 3,Internal Data Platform,Data Engineering,CloudWatch,36.19,GB
2025-03-11,Tuesday,Week 10,Month 3,Internal Data Platform,Data Engineering,EC2,2.47,hours
2025-03-11,Tuesday,Week 10,Month 3,Internal Data Platform,AI Engineering,Athena,0.0127,TB
2025-03-11,Tuesday,Week 10,Month 3,Internal Data Platform,AI Engineering,EC2,5.19,hours
2025-03-11,Tuesday,Week 10,Month 3,Internal Data Platform,AI Engineering,CloudWatch,30.06,GB
2025-03-11,Tuesday,Week 10,Month 3,Internal Data Platform,Platform / Cloud Operations,Glue,4.8,DPU_hours
2025-03-11,Tuesday,Week 10,Month 3,Internal Data Platform,Platform / Cloud Operations,CloudWatch,28.82,GB
2025-03-11,Tuesday,Week 10,Month 3,Internal Data Platform,Platform / Cloud Operations,Lambda,36708.0,requests
2025-03-11,Tuesday,Week 10,Month 3,Internal Data Platform,Business Analytics,Bedrock,91217.0,tokens
2025-03-11,Tuesday,Week 10,Month 3,Internal Data Platform,Business Analytics,Athena,0.0171,TB
2025-03-11,Tuesday,Week 10,Month 3,Internal Data Platform,Business Analytics,Redshift,4.04,hours
2025-03-11,Tuesday,Week 10,Month 3,Innovation Lab Projects,Product Engineering,Bedrock,31493.0,tokens
2025-03-11,Tuesday,Week 10,Month 3,Innovation Lab Projects,Product Engineering,Lambda,14808.0,requests
2025-03-11,Tuesday,Week 10,Month 3,Innovation Lab Projects,Product Engineering,Redshift,5.13,hours
2025-03-11,Tuesday,Week 10,Month 3,Innovation Lab Projects,Data Engineering,Redshift,2.73,hours
2025-03-11,Tuesday,Week 10,Month 3,Innovation Lab Projects,Data Engineering,Bedrock,25023.0,tokens
2025-03-11,Tuesday,Week 10,Month 3,Innovation Lab Projects,Data Engineering,Athena,0.0019,TB
2025-03-11,Tuesday,Week 10,Month 3,Innovation Lab Projects,AI Engineering,S3,26.61,GB
2025-03-11,Tuesday,Week 10,Month 3,Innovation Lab Projects,AI Engineering,Lambda,27395.0,requests
